,business_id,lending_business_id,decision_date,target,txn_flag,credit_size_3M,pos_size_1M,ratio_amt_credits_less_100_credits_grt_500_3M,median_credit_amt_1M,ratio_pos_size_1M_6M,median_pos_amt_3M,count_credits_grt_500_3M,loans_size_6M,ach_count_6M,pred_proba,odds,log_odds,Ext_IN1_score,Ext_IN1_bin
79,ff78c393-7dbc-4398-8902-026be463c984,dfb3283c-cb09-4f06-a349-ae94e5f1e015,2023-04-13,1,1.0,-1.056997,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.6747327501573112,2.0743949797701324,0.7296695351517168,538.5106182558613,1
80,4338d44c-b536-4736-8caa-fe4a3cfed293,d022bdf4-3392-49ca-beb5-6a5ddbe75986,2023-03-22,0,1.0,-0.484478,-0.152312,0.045514,-0.444738,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.6822416386408268,2.147045433273951,0.7640926799554444,535.5295739158586,1
81,4980f8df-5c28-4f53-84e8-d15006696635,53bdde12-6824-42bf-8dc0-ce1fa217f988,2023-01-26,1,1.0,0.184337,1.699843,0.045514,-0.119068,0.141314,0.968955,0.284561,0.814805,-0.022101,0.14076034376928945,0.16381965467791973,-1.8089891228329318,758.358458037332,5
82,ead620ca-144a-4efe-87d3-8f07f419d769,2d7fb7a8-b09d-4fc9-b824-62b5e455f790,2023-01-12,0,1.0,0.184337,-0.152312,-0.112536,0.550264,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.43974986188500625,0.7849170075434156,-0.24217728966341542,622.6725532848518,4
83,30ad5846-81ec-43be-ac77-a46169df22bb,93371f40-63d7-4c34-ae57-1316230b8635,2023-02-07,0,1.0,0.184337,0.159398,0.045514,0.550264,0.141314,0.968955,0.284561,0.814805,-0.022101,0.3273748558395493,0.4867121883291594,-0.7200823196595827,664.0591288825199,4
84,2a90aabe-0113-4624-a79d-ff5b0af8d584,181f649b-fab3-492e-9967-b97ed1c372e6,2023-01-13,0,1.0,-1.056997,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.6747327501573112,2.0743949797701324,0.7296695351517168,538.5106182558613,1
85,b67ba7dc-70c8-4b06-8bf1-0613edab88a0,f800d630-7eb5-42a1-8fa7-d2ccd60d9b9b,2023-02-08,0,1.0,-0.484478,-0.152312,0.045514,-0.444738,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.6822416386408268,2.147045433273951,0.7640926799554444,535.5295739158586,1
86,27fce9b0-3b7a-4c93-b5c6-52c8f532e1b9,fbac0e5f-c4b8-49a9-bb69-f5f10a120ed3,2023-03-21,0,1.0,1.294378,-0.152312,0.045514,0.550264,-0.164722,-0.25334,0.284561,0.08126,-0.022101,0.3119898013508276,0.45346682645603664,-0.7908331621443561,670.1861518417013,4
87,a9c29514-ab20-48fd-8f7e-05cb7b801796,302ed3f5-7cbf-4de5-bd9e-c411334a14f1,2022-12-01,1,1.0,-0.484478,0.159398,0.045514,-0.444738,0.141314,-0.127284,0.284561,-0.605012,-0.022101,0.7128718221003006,2.4827651096971874,0.9093729026541996,522.9483066301464,1
88,a99e8bf4-2ebc-498f-87d0-c0f7269bc57b,0ce6fb49-fd77-4cbb-a7b1-ea941581c3f4,2023-01-13,0,1.0,0.184337,1.699843,0.045514,-0.119068,0.141314,0.968955,-0.000945,0.08126,-0.022101,0.14843758484577899,0.17431204360856672,-1.7469082318348352,752.9822528768968,5
89,8128c1e9-68f0-4f80-b58e-3b0d368cadd7,b3e4daca-5f72-43fd-b57c-9483fb4fb8bf,2023-01-19,1,1.0,0.184337,-0.152312,0.045514,-0.444738,-0.164722,-0.127284,-0.000945,0.08126,-0.022101,0.5497569475332709,1.2210226110571587,0.19968871343143424,584.4069574168378,2
90,d6478a6a-376d-4351-8a21-7ad1a5c33914,61f51a41-394a-49f5-b5b1-d9df63ff2804,2023-03-25,0,1.0,0.184337,1.699843,0.045514,-0.119068,1.140227,-0.127284,-0.000945,0.08126,-0.022101,0.12339629683602295,0.14076634218021378,-1.960653910850014,771.4926286796112,5
91,e5f0a757-771a-493e-9d7b-349ddcba2991,5e4f3240-1fe6-48f3-abc5-35a509e46d8e,2022-12-02,0,1.0,0.184337,-0.152312,0.045514,0.550264,-0.164722,0.968955,0.284561,-0.605012,-0.022101,0.5630694992778709,1.2886935069702568,0.25362891986563385,579.7357355396362,2
92,0c83370e-d7f2-4cef-afcd-b3269eb47157,b4eb9799-5d25-4a42-b0a3-2f1033b05e24,2023-01-25,0,1.0,0.184337,-0.152312,0.045514,-0.119068,0.141314,-0.127284,-0.000945,0.08126,-0.022101,0.4947968573439899,0.9794017803267987,-0.02081332194265133,603.5024336802337,3
93,7b928d20-0f35-4090-9085-fd6082dd225b,27c0a046-fbf9-42f3-a5c4-4f684784eb75,2023-01-26,0,1.0,0.184337,1.699843,0.045514,0.550264,1.140227,0.968955,0.284561,0.08126,-0.022101,0.11070091221082198,0.12448108148410171,-2.0836015305748403,782.1398925477812,5
94,12eb3925-bb6d-4b71-9251-5a4cc4182182,7d78f9bf-da6e-4afe-8251-33ffd0b8bf35,2023-01-13,0,1.0,-1.056997,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.6747327501573112,2.0743949797701324,0.7296695351517168,538.5106182558613,1
95,2e6deeac-2f19-488c-9aca-89708e9549cb,676545f9-8e85-4a73-b068-971eef06a5c5,2023-02-14,0,1.0,0.184337,1.699843,0.045514,0.550264,1.140227,0.968955,0.284561,0.08126,-0.022101,0.11070091221082198,0.12448108148410171,-2.0836015305748403,782.1398925477812,5
96,9a4dbc35-c5c9-49be-bdbd-44ab152158d6,8f32cf89-7449-4ff9-8eeb-281dff282591,2023-01-12,0,1.0,0.184337,-0.152312,0.045514,-0.119068,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.5257933958000086,1.1087854769273966,0.10326525135851986,592.7572292323522,3
97,5ba72733-3a9b-465e-8e81-8460c86a6134,0f460768-5af7-41ed-9cec-b92e81184d03,2023-02-08,0,1.0,-0.484478,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.5646895026531986,1.2972108554582458,0.26021646379270386,579.1652542355519,2
98,4ecb4ff6-a140-4024-ad5b-78d657168221,19793f3a-d9f4-4a33-9b99-6e622f70d0ff,2023-01-13,0,1.0,0.184337,-0.152312,-0.112536,0.550264,-0.164722,0.968955,-0.000945,0.08126,-0.022101,0.40197897106357316,0.6721819996505606,-0.39722614231423914,636.0997839244131,4
99,47d9d9f7-81c8-4c88-aa17-46bfdc620b5d,278b4485-52bf-40a4-93a6-c3eb0de3f533,2023-02-27,0,1.0,1.294378,1.699843,0.045514,0.550264,1.140227,0.968955,0.284561,0.08126,-0.022101,0.04770626061406087,0.050096161132827534,-2.9938108979223528,860.9640237600759,5
100,c131d2d2-3e62-4054-9cbd-0188c9d97cc0,350e39cc-af90-4b67-a44f-02bc7d5caafe,2023-01-29,0,1.0,0.184337,0.159398,0.045514,0.550264,0.141314,0.968955,0.284561,0.08126,-0.022101,0.3987077082919206,0.6630846824251135,-0.4108525708211694,637.2798326331133,4
101,3120fc6d-e3de-4932-90fe-d40b6f42e13b,757e9f4f-7634-4129-af8a-a66dac2efcc7,2023-02-09,0,1.0,-0.484478,-0.152312,0.045514,-0.444738,0.141314,-0.127284,-0.000945,0.08126,0.149246,0.6619144549945557,1.9578312790151873,0.6718373703317204,543.518883729273,1
102,0ac56f63-a584-4d4a-be1b-fd09cafab35c,0e549479-3727-4a9f-bbe8-1018a8203fd1,2023-04-19,0,1.0,0.184337,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.42844527373917485,0.7496137361020732,-0.28819722364994627,626.6578795680854,4
103,4405add2-6bfb-4d98-9685-3bf4e565df4f,eeb208fd-54d3-4605-bdb9-d27c98389eef,2023-03-08,0,1.0,0.184337,1.699843,0.045514,0.550264,0.141314,0.968955,0.284561,0.08126,-0.022101,0.15048562755939612,0.17714312134244406,-1.730797277990199,751.5870442739513,5
104,08a3c19c-c071-453d-a0f3-b14f2f1f0a4c,00b21e35-76ba-4560-aecb-a35dddbab4da,2023-03-20,1,1.0,-1.056997,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.6747327501573112,2.0743949797701324,0.7296695351517168,538.5106182558613,1
105,27759f88-dd41-4567-a422-aeae15f2df0b,3c5c1d8d-8f42-433d-9cf4-8882b83552c5,2023-01-26,0,1.0,-1.056997,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.6747327501573112,2.0743949797701324,0.7296695351517168,538.5106182558613,1
106,d8244046-ced4-4e56-89ce-6d17fe30ab4f,2df919a8-7c52-408d-aa2c-bf3914eae7fe,2023-03-16,0,1.0,0.184337,-0.152312,0.045514,0.550264,0.141314,-0.127284,0.284561,-0.605012,-0.022101,0.5706734163735279,1.3292291652501818,0.28459919921528615,577.0537093479562,2
107,302371f3-2810-4cac-9425-e1e47ff04ca4,4a38dc27-621b-4c30-aa22-bab5cf7d5bea,2023-04-04,0,1.0,0.184337,0.159398,0.045514,0.550264,0.141314,0.968955,-0.000945,0.08126,-0.022101,0.3411887056711124,0.5178853316694756,-0.6580014286614856,658.6829237220848,4
108,db7b906e-9e15-45df-a02b-37e6a1ce8824,848b8ed0-5b9d-48d9-8ced-4befd7665d7f,2023-02-07,1,1.0,0.184337,-0.152312,0.045514,-0.444738,-0.164722,-0.127284,-0.000945,0.08126,0.149246,0.5576208612901444,1.2605044236859297,0.23151197710888177,581.6510627823709,2
109,20ac416b-493e-4113-acb2-c4ff3835a814,341b3d92-de87-44e4-bc44-392414e797a7,2023-02-10,0,1.0,0.184337,0.159398,0.045514,-0.444738,0.141314,0.968955,0.284561,0.08126,-0.022101,0.4831561447405861,0.934820332725211,-0.06740092567121371,607.5369201631272,3
110,f342ff9f-bddc-4377-a41d-f261fbe1e2b3,dacd62ac-e4df-4568-b890-c363f0e6040d,2023-03-16,0,1.0,0.184337,-0.152312,0.045514,0.550264,-0.164722,-0.127284,0.284561,0.08126,-0.022101,0.5258234841123062,1.1089192874259608,0.1033859261217953,592.7467787978526,3
111,556ee685-3bb9-41bc-8ce2-d696a0395ddc,c0c5c525-56b5-434f-a2fa-300bbaa13b4c,2023-01-24,1,1.0,-0.484478,-0.152312,0.045514,-0.444738,-0.164722,-0.25334,0.284561,0.08126,-0.022101,0.7332630498812605,2.749011899381934,1.0112415377957606,514.1264828268872,1
112,641197e4-e139-49b1-8324-2f4a993bc689,0032b8f3-5f27-4c9a-82a6-9ccf6e25b915,2023-04-07,0,1.0,0.184337,-0.152312,0.045514,-0.444738,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.5537116985352278,1.2407040397829814,0.21567899251279543,583.022199248392,2
113,5dae092a-3541-49ee-8878-be9f8b6b7be8,e02db8e4-0a42-4972-b9b3-073e8754caa3,2023-02-07,1,1.0,-0.484478,-0.152312,0.045514,-0.119068,0.141314,-0.127284,-0.000945,0.08126,0.149246,0.6363191687091172,1.749663754480835,0.5594236291774454,553.2539137132333,1
114,8f4621ed-fa82-43ed-8dc5-b360465539e0,39d1d7a3-2f67-40a4-93e8-91929168893e,2023-02-07,0,1.0,0.184337,0.159398,0.045514,-0.444738,0.141314,-0.127284,-0.000945,0.08126,-0.022101,0.45623944832040786,0.8390447723932066,-0.1754912099420677,616.8975387809832,3
115,9ef309c7-df39-4aa5-b7fb-ab4d476c1eee,90360df2-74c8-404b-8dad-26f7e8607479,2023-01-10,0,1.0,0.184337,0.159398,0.045514,-0.119068,0.141314,-0.127284,0.284561,0.08126,-0.022101,0.48981238683261663,0.960063267298334,-0.04075609325602654,605.2294776759719,3
116,491e521b-c21d-4a88-b87c-d6a5c997f388,850c08c8-3091-4b30-a952-6867b712bb9c,2023-02-27,0,1.0,0.184337,-0.152312,0.045514,-0.119068,-0.164722,-0.127284,-0.000945,0.08126,-0.022101,0.5218049043069358,1.09119668730744,0.08727497227715914,594.141987400798,3
117,4d6d762c-6dd0-4be8-9b5f-3aff2a14621d,fb728adc-b16d-41f5-9358-0d46e0dd03a5,2023-03-04,0,1.0,1.294378,-0.152312,0.045514,0.550264,0.141314,-0.127284,0.284561,0.08126,-0.022101,0.28599579669853237,0.40055197907256423,-0.9149117354455274,680.9313562895827,4
118,4ba0e35a-bbb1-454f-aedd-f89925ea9115,775346a4-2023-456e-9c6c-8d5f690bbe25,2023-01-11,0,1.0,-1.056997,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.6747327501573112,2.0743949797701324,0.7296695351517168,538.5106182558613,1
119,0284d4c7-fc93-4491-bf93-fbacd0de6dc2,efd9c5ea-1e87-4c17-bd04-20336031245c,2022-11-30,0,1.0,-0.484478,-0.152312,0.045514,-0.119068,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.6573887078968775,1.918759606145761,0.6516789388011694,545.2646038998188,1
120,1d2b1122-3334-4368-9ce7-f2ff18edf438,69737d47-8c6d-4f74-bf21-2deccb51a0d0,2023-03-31,0,1.0,-0.484478,0.159398,0.045514,-0.444738,0.141314,0.968955,0.284561,0.08126,-0.022101,0.6179869951780458,1.6177119296398628,0.48101276177143537,560.0442948305938,2
121,4923cb63-41a8-425d-a587-749ec31c75a7,cc782aae-49a6-4939-b5cc-6ce1a227fa8b,2023-02-23,0,1.0,0.184337,-0.152312,0.045514,0.550264,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.4681002242846099,0.8800534342302145,-0.12777265263716006,612.7651117183781,3
122,76bb78a7-9cda-468c-a8d0-b10ad0882273,165d1bd8-ff66-4f69-ab36-e69e9324ae8f,2023-02-28,0,1.0,1.294378,1.699843,0.045514,-0.444738,0.141314,0.968955,-0.000945,0.814805,-0.022101,0.05447833989717559,0.05761723099103952,-2.853933606866485,848.8506503546377,5
123,f37698c6-17c9-4338-9de0-9a183e105468,f1803d19-811b-431b-bc92-b8835b9c2edb,2023-01-03,1,1.0,-0.484478,-0.152312,0.045514,-0.444738,0.141314,-0.127284,-0.000945,-0.605012,-0.022101,0.7169364299552802,2.5327753403308484,0.9293156739675744,521.221262634408,1
124,59781a47-f801-454e-b350-3cff366284de,0a7979ef-951f-45fb-a1b9-7998e350863f,2023-04-12,0,1.0,1.294378,-0.152312,-0.112536,0.550264,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.24005342044111297,0.3158819670988619,-1.1523866570109276,701.4966844971464,5
125,7ffa47ea-2095-417e-8dba-abf9cc6baf1a,3f3f40c1-71fd-4367-a287-bdfc8473c2ab,2023-03-02,1,1.0,0.184337,-0.152312,0.045514,-0.119068,0.141314,-0.127284,0.284561,0.08126,-0.022101,0.5563435594893946,1.2539963554887141,0.22633553589766522,582.0993425912623,2
126,6018289d-88c6-4a0a-968f-86b3067f7b6a,fff4d5ef-51fb-4980-9779-6f152d590a7c,2023-01-04,1,1.0,0.184337,0.159398,0.045514,-0.119068,0.141314,0.968955,0.284561,0.08126,-0.022101,0.4551670680198708,0.8354250290371054,-0.17981466682548886,617.2719501470874,3
127,7307d6c7-73c9-49fb-8c04-3f65cf32a77f,6eadb488-61da-405e-9943-ba5efd33b619,2023-01-30,1,1.0,0.184337,-0.152312,0.045514,-0.444738,0.141314,-0.127284,-0.000945,0.08126,-0.022101,0.5228841060215952,1.0959268232746444,0.09160041921162429,593.7674036962734,3
128,0631219b-a7e0-4e87-8bd8-63ca2148dbc9,6f2f83e3-d493-4fd1-ab68-cb51be2d2170,2023-03-09,0,1.0,0.184337,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.5252969710451628,1.1065801964687676,0.10127435548653987,592.9296408148657,3
129,005780a1-deb7-4e35-a689-4637f0f83de7,8a742b10-36eb-48aa-bff0-a9cd5bb28ab0,2023-04-17,0,1.0,0.184337,1.699843,0.045514,-0.119068,0.141314,0.968955,0.284561,-0.605012,-0.022101,0.22962005735987892,0.29806079396740565,-1.2104578066812173,706.5256460585935,5
130,ba66ffcc-2024-461c-bac7-6b3204018b71,6b8b7bee-f6c2-4b3b-a14a-8256fc482697,2023-03-08,0,1.0,0.184337,-0.152312,0.045514,0.550264,-0.164722,-0.25334,0.284561,0.08126,0.149246,0.5377280186934877,1.1632286628614505,0.1511994688806031,588.6061259949398,2
131,667e35ce-80c4-4f46-a8cf-196a3dff6c42,cbd4f141-b455-4284-94bd-4def134f3198,2023-03-13,0,1.0,0.184337,-0.152312,0.045514,-0.119068,-0.164722,-0.25334,-0.000945,0.08126,0.149246,0.5337208636074778,1.1446380975497519,0.13508851503596736,590.0013345978853,2
132,b14a4191-4139-446d-aa66-b071e4eb8ccb,5249377a-500b-42a7-af3e-109b648c928d,2023-03-24,0,1.0,1.294378,-0.152312,-0.112536,0.550264,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.24005342044111297,0.3158819670988619,-1.1523866570109276,701.4966844971464,5
133,32ef1548-f21a-44c4-b7b6-8d6f6dfb0a60,8f546e94-b110-4cb8-ac36-b5954cec58c2,2023-03-09,1,1.0,-1.056997,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.6747327501573112,2.0743949797701324,0.7296695351517168,538.5106182558613,1
134,3cef3f4a-7b80-4045-9def-e29381a92bc3,65515094-4389-4345-b291-ce13c99f6025,2023-01-19,0,1.0,0.184337,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.5252969710451628,1.1065801964687676,0.10127435548653987,592.9296408148657,3
135,12fdedda-58d0-49fd-9581-b9fcaf2085a4,0e02ca8a-c9af-4ec6-b057-e37fdea2d566,2023-01-23,1,1.0,-1.056997,-0.152312,-0.112536,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.6747327501573112,2.0743949797701324,0.7296695351517168,538.5106182558613,1
136,b012badb-c1aa-4bbc-98f2-e2238f7f1460,1968ca1f-d996-4bb9-ba4f-47606e498699,2023-02-24,0,1.0,-0.484478,0.159398,0.045514,-0.119068,0.141314,0.968955,-0.000945,0.08126,-0.022101,0.5303252746788238,1.129133091665031,0.1214501627768443,591.1824159035253,3
137,c9fe6602-0870-48f2-b777-e766c64effbe,51259253-e96a-4181-b542-403a32f094f0,2023-01-21,0,1.0,0.184337,-0.152312,0.045514,0.550264,-0.164722,-0.25334,-0.000945,-0.605012,-0.022101,0.5402946541108155,1.175306441272183,0.16152891467614067,587.7115959890463,2
138,b00f6ef2-dd33-4119-a43d-5ac71dfae69b,ad802137-54e2-47d3-a98d-6686cd6221c5,2023-03-04,0,1.0,1.294378,-0.152312,0.045514,0.550264,-0.164722,0.968955,0.284561,0.08126,-0.022101,0.2797137356622822,0.38833690091184897,-0.94588201479518,683.6133824812626,4
139,1dc35dc2-5ea3-439c-8c3b-111f5683355a,06b877d9-095e-4941-a84a-138be64b3d58,2023-03-28,0,1.0,0.184337,1.699843,0.045514,0.550264,0.141314,0.968955,0.284561,0.08126,0.149246,0.15459931222038117,0.18287105091719832,-1.6989740143127519,748.8311496394844,5
140,69b1a76e-be39-44f5-bcde-fb710b6f1556,a97237da-ec1d-47c5-a1d0-31a485f903aa,2023-03-09,1,1.0,0.184337,-0.152312,0.045514,-0.444738,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.5537116985352278,1.2407040397829814,0.21567899251279543,583.022199248392,2
141,fe579c7b-f337-4b0c-8092-42779781f730,34feb35d-b197-4237-bdee-b14e3eb04b3c,2023-02-04,1,1.0,-0.484478,-0.152312,0.045514,-0.444738,0.141314,-0.127284,-0.000945,0.08126,0.149246,0.6619144549945557,1.9578312790151873,0.6718373703317204,543.518883729273,1
142,0ab86b05-7f44-4714-a4f1-f46bd3fa8c57,2a824b5f-2f5c-4a0c-ae06-42d4eb213785,2023-04-20,0,1.0,1.294378,-0.152312,0.045514,-0.119068,0.141314,-0.127284,-0.000945,0.08126,-0.022101,0.2827172790903796,0.39415041077784824,-0.9310226892901633,682.3265648925282,4
143,5e916dfd-2fea-477b-ab00-8c1b9a7230b9,778a1be2-6c6d-406b-8a10-5eae4ded3a48,2023-03-13,0,1.0,1.294378,1.699843,0.045514,-0.444738,1.140227,0.968955,0.284561,0.08126,-0.022101,0.0659668705926738,0.07062583597493151,-2.650359252772397,831.2211112900897,5
144,9f550aa8-8f72-418b-ac39-225d308252ab,0f4505a5-3a1f-4c95-9774-bb4ad1c36212,2023-03-18,0,1.0,1.294378,-0.152312,0.045514,0.550264,0.141314,-0.127284,0.284561,-0.605012,0.149246,0.3557664350901418,0.5522320699635092,-0.5937869044547789,653.1219459257838,4
145,4afd675f-1ef7-4055-a226-ea8668a24399,79a847f2-91f0-42c1-9e65-3a48e8007320,2023-03-11,0,1.0,0.184337,-0.152312,-0.112536,-0.444738,-0.164722,0.968955,-0.000945,0.08126,-0.022101,0.48655961434590994,0.9476457792194594,-0.05377449716428388,606.356871454427,3
146,410bd7fd-a350-401a-8aba-39da239c5d95,83f7b55d-f196-4fec-835e-e64ae17d7d91,2023-03-16,0,1.0,0.184337,-0.152312,0.045514,0.550264,0.141314,-0.127284,-0.000945,0.08126,-0.022101,0.4373679018865373,0.7773603805276248,-0.25185122593833176,623.5103161662596,4
147,35a3ce89-a765-440e-b117-ab329c21184b,9c8f0311-2823-4523-99fc-de5f1f889866,2023-01-18,0,1.0,-0.484478,0.159398,0.045514,-0.444738,0.141314,-0.127284,-0.000945,-0.605012,0.149246,0.6668666650783336,2.001801066336222,0.6940473084913306,541.5955030846508,1
148,f00d24c7-f82d-4c9c-8b8b-57fd0aa76365,47ecc2b7-db0d-471c-a18c-99639f93d831,2023-03-09,1,1.0,-0.484478,-0.152312,0.045514,-0.444738,-0.164722,-0.25334,-0.000945,0.08126,0.149246,0.689100184747526,2.2164702291248544,0.7959159436328919,532.7736792813917,1
149,ca8f5efa-1036-4ec1-8079-51983672401c,d8c33d80-73d4-4233-b561-910540a6b644,2023-05-19,0,1.0,0.184337,-0.152312,0.045514,-0.119068,-0.164722,-0.25334,0.284561,0.08126,-0.022101,0.5867179957160039,1.4196553192111103,0.3504141091988365,571.3541381433809,2
150,32b8f9b3-6bdf-47ae-8e72-08d4de48fa64,b33afb10-8c94-4fc2-8843-44ad7a05ef28,2023-02-08,0,1.0,0.184337,-0.152312,0.045514,0.550264,0.141314,-0.127284,-0.000945,0.08126,-0.022101,0.4373679018865373,0.7773603805276248,-0.25185122593833176,623.5103161662596,4
151,6d8c02ed-30ed-4cd3-8314-05b602555f6b,d8652d8b-6f07-4398-87a9-6f7db11bd049,2023-04-20,1,1.0,0.184337,0.159398,0.045514,-0.119068,0.141314,-0.127284,0.284561,-0.605012,-0.022101,0.5618184601599429,1.2821591260211807,0.24854547405727503,580.17596194664,2
152,a6890d91-8ae3-4f44-a40c-f58d7214efe7,904079c3-6583-47a1-b932-d863d60c93f0,2023-01-23,0,1.0,-0.484478,0.159398,0.045514,-0.119068,0.141314,0.968955,-0.000945,0.08126,-0.022101,0.5303252746788238,1.129133091665031,0.1214501627768443,591.1824159035253,3
153,946b3dfe-7563-4d58-87fc-576944a31dc0,6fc7018f-d57f-4345-bb3f-40ce5d480338,2022-12-01,1,1.0,0.184337,-0.152312,0.045514,-0.119068,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.5257933958000086,1.1087854769273966,0.10326525135851986,592.7572292323522,3
154,c4cec416-702f-4067-ba46-84088fbc0a5f,06296573-9834-4351-b450-c59f44e9741e,2023-05-04,0,1.0,-0.484478,-0.152312,0.045514,-0.444738,-0.164722,-0.25334,-0.450862,0.08126,-0.022101,0.5925751255928029,1.4544402239922127,0.3746211008189585,569.2578126690782,2
155,9d94c8a8-6f68-4893-b5df-b0d383d97960,fe03c76f-ffc3-44c3-bd0b-ed0dbe33b175,2023-02-22,1,1.0,0.184337,0.159398,0.045514,-0.119068,0.141314,-0.127284,0.284561,0.08126,-0.022101,0.48981238683261663,0.960063267298334,-0.04075609325602654,605.2294776759719,3
156,f940be86-fc16-4e0a-8405-a764705db0ed,1cc4961b-8e94-468d-9d16-b17454b4cc5b,2023-01-11,0,1.0,1.294378,0.159398,-0.112536,0.550264,1.140227,0.968955,0.284561,0.814805,-0.022101,0.10933998937002772,0.1227628815317424,-2.0975005766179917,783.3435499351181,5
157,c2e9572a-e64d-4fb6-90cc-fedb62d405dd,c3902c4e-1ba8-4d37-9bd7-6e2e008c9318,2022-12-05,1,1.0,0.184337,-0.152312,0.045514,0.550264,-0.164722,-0.127284,0.284561,0.08126,0.149246,0.5337508949571868,1.1447762348158828,0.13520918979924254,589.9908841633857,2
158,a784e047-dae9-45f4-8b62-e952fa462489,06ba9c27-1721-47c2-b028-eede0dac6905,2023-04-01,0,1.0,-0.484478,-0.152312,0.045514,-0.444738,1.140227,-0.127284,-0.000945,0.08126,0.149246,0.5790885974787762,1.3757968874449213,0.319033117747079,574.071732003103,2
159,6b55b2d9-23b9-408d-b367-09b900262800,45d0e704-6097-4890-a09f-84a2111325db,2022-12-02,0,1.0,0.184337,-0.152312,-0.112536,0.550264,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.43974986188500625,0.7849170075434156,-0.24217728966341542,622.6725532848518,4
160,f0bc5157-8bad-4abf-88d3-39357050ea01,19206943-0132-40f8-8f6b-ad8da7940571,2023-01-25,1,1.0,1.294378,-0.152312,-0.112536,0.550264,-0.164722,-0.25334,0.284561,0.08126,0.149246,0.2945443052477042,0.41752346382450917,-0.873414535493164,677.3376987737081,4
161,f5042f66-1fe0-41f1-b58a-ad8f5fb292a7,9b313a51-df16-49d2-a7db-23c4f07dddeb,2023-03-01,0,1.0,0.184337,-0.152312,0.045514,-0.119068,-0.164722,-0.25334,-0.000945,0.08126,0.149246,0.5337208636074778,1.1446380975497519,0.13508851503596736,590.0013345978853,2
162,1a40ba90-d2d1-4712-b5ed-861460cc578e,2eebd30c-dea5-4c55-ac1f-71a66e8746b0,2023-02-14,0,1.0,0.184337,-0.152312,0.045514,-0.444738,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.5537116985352278,1.2407040397829814,0.21567899251279543,583.022199248392,2
163,818ce27a-7856-427a-8fd3-05f87fce17dd,6ae931a4-a673-42d2-b306-6536b10de7a8,2023-03-31,0,1.0,0.184337,-0.152312,-0.112536,0.550264,-0.164722,-0.127284,-0.000945,0.08126,-0.022101,0.43581421361996414,0.7724657801400183,-0.2581675687447765,624.0573114532976,4
164,5d23692a-a6e9-4e96-9503-6d9ec60ba16b,9f995099-d1f5-4d27-a38e-06821e4fe3ff,2023-03-16,0,1.0,0.184337,-0.152312,0.045514,-0.444738,-0.164722,-0.25334,-0.000945,0.08126,-0.022101,0.5537116985352278,1.2407040397829814,0.21567899251279543,583.022199248392,2
165,bde474d4-2641-473b-80dd-21eec36721a6,01caa9fe-c836-4374-904d-9df50bddbd63,2023-02-15,1,1.0,0.184337,-0.152312,0.045514,-0.119068,-0.164722,0.968955,-0.000945,-0.605012,-0.022101,0.5591019006564109,1.268097779257393,0.2375179660209979,581.1309441425816,2
166,c0fb0192-f581-4b41-b02b-82273504b9c8,7e487c67-87bf-4d42-a3e7-4f7b08e89057,2022-11-30,0,1.0,0.184337,-0.152312,0.045514,0.550264,-0.164722,-0.25334,0.284561,0.08126,-0.022101,0.5298086602365752,1.1267937442300549,0.11937620520315591,591.3620206294067,3
